#RoadsPlacement
32 ((296.8, 107.2), (303.2, 107.2), (303.64, 104.98), (304.2, 104.2), (304.98, 103.64), (305.98, 103.31), (307.2, 103.2), (307.2, 96.8), (304.98, 96.36), (304.2, 95.8), (303.64, 95.02), (303.31, 94.02), (303.2, 92.8), (296.8, 92.8), (296.36, 95.02), (295.8, 95.8), (295.02, 96.36), (294.02, 96.69), (292.8, 96.8), (292.8, 103.2), (295.02, 103.64), (295.8, 104.2), (296.36, 104.98), (296.69, 105.98), (296.8, 107.2)) 
33 ((296.8, 207.2), (303.2, 207.2), (303.64, 204.98), (304.2, 204.2), (304.98, 203.64), (305.98, 203.31), (307.2, 203.2), (307.2, 196.8), (304.98, 196.36), (304.2, 195.8), (303.64, 195.02), (303.31, 194.02), (303.2, 192.8), (296.8, 192.8), (296.36, 195.02), (295.8, 195.8), (295.02, 196.36), (294.02, 196.69), (292.8, 196.8), (292.8, 203.2), (295.02, 203.64), (295.8, 204.2), (296.36, 204.98), (296.69, 205.98), (296.8, 207.2)) 
34 ((296.8, 307.2), (303.2, 307.2), (303.64, 304.98), (304.2, 304.2), (304.98, 303.64), (305.98, 303.31), (307.2, 303.2), (307.2, 296.8), (304.98, 296.36), (304.2, 295.8), (303.64, 295.02), (303.31, 294.02), (303.2, 292.8), (296.8, 292.8), (296.36, 295.02), (295.8, 295.8), (295.02, 296.36), (294.02, 296.69), (292.8, 296.8), (292.8, 303.2), (295.02, 303.64), (295.8, 304.2), (296.36, 304.98), (296.69, 305.98), (296.8, 307.2)) 
35 ((296.8, 407.2), (303.2, 407.2), (303.64, 404.98), (304.2, 404.2), (304.98, 403.64), (305.98, 403.31), (307.2, 403.2), (307.2, 396.8), (304.98, 396.36), (304.2, 395.8), (303.64, 395.02), (303.31, 394.02), (303.2, 392.8), (296.8, 392.8), (296.36, 395.02), (295.8, 395.8), (295.02, 396.36), (294.02, 396.69), (292.8, 396.8), (292.8, 403.2), (295.02, 403.64), (295.8, 404.2), (296.36, 404.98), (296.69, 405.98), (296.8, 407.2)) 
36 ((296.8, 507.2), (303.2, 507.2), (303.64, 504.98), (304.2, 504.2), (304.98, 503.64), (305.98, 503.31), (307.2, 503.2), (307.2, 496.8), (304.98, 496.36), (304.2, 495.8), (303.64, 495.02), (303.31, 494.02), (303.2, 492.8), (296.8, 492.8), (296.36, 495.02), (295.8, 495.8), (295.02, 496.36), (294.02, 496.69), (292.8, 496.8), (292.8, 503.2), (295.02, 503.64), (295.8, 504.2), (296.36, 504.98), (296.69, 505.98), (296.8, 507.2)) 
37 ((296.8, 607.2), (303.2, 607.2), (303.64, 604.98), (304.2, 604.2), (304.98, 603.64), (305.98, 603.31), (307.2, 603.2), (307.2, 596.8), (304.98, 596.36), (304.2, 595.8), (303.64, 595.02), (303.31, 594.02), (303.2, 592.8), (296.8, 592.8), (296.36, 595.02), (295.8, 595.8), (295.02, 596.36), (294.02, 596.69), (292.8, 596.8), (292.8, 603.2), (295.02, 603.64), (295.8, 604.2), (296.36, 604.98), (296.69, 605.98), (296.8, 607.2)) 
38 ((296.8, 707.2), (303.2, 707.2), (303.64, 704.98), (304.2, 704.2), (304.98, 703.64), (305.98, 703.31), (307.2, 703.2), (307.2, 696.8), (304.98, 696.36), (304.2, 695.8), (303.64, 695.02), (303.31, 694.02), (303.2, 692.8), (296.8, 692.8), (296.36, 695.02), (295.8, 695.8), (295.02, 696.36), (294.02, 696.69), (292.8, 696.8), (292.8, 703.2), (295.02, 703.64), (295.8, 704.2), (296.36, 704.98), (296.69, 705.98), (296.8, 707.2)) 
39 ((296.8, 807.2), (303.2, 807.2), (303.64, 804.98), (304.2, 804.2), (304.98, 803.64), (305.98, 803.31), (307.2, 803.2), (307.2, 796.8), (304.98, 796.36), (304.2, 795.8), (303.64, 795.02), (303.31, 794.02), (303.2, 792.8), (296.8, 792.8), (296.36, 795.02), (295.8, 795.8), (295.02, 796.36), (294.02, 796.69), (292.8, 796.8), (292.8, 803.2), (295.02, 803.64), (295.8, 804.2), (296.36, 804.98), (296.69, 805.98), (296.8, 807.2)) 
40 ((307.2, 903.2), (307.2, 896.8), (304.98, 896.36), (304.2, 895.8), (303.64, 895.02), (303.31, 894.02), (303.2, 892.8), (296.8, 892.8), (296.36, 895.02), (295.8, 895.8), (295.02, 896.36), (294.02, 896.69), (292.8, 896.8), (292.8, 903.2), (307.2, 903.2)) 
41 ((396.8, 7.2), (403.2, 7.2), (403.64, 4.98), (404.2, 4.2), (404.98, 3.64), (405.98, 3.31), (407.2, 3.2), (407.2, -3.2), (392.8, -3.2), (392.8, 3.2), (395.02, 3.64), (395.8, 4.2), (396.36, 4.98), (396.69, 5.98), (396.8, 7.2)) 
42 ((396.8, 107.2), (403.2, 107.2), (403.64, 104.98), (404.2, 104.2), (404.98, 103.64), (405.98, 103.31), (407.2, 103.2), (407.2, 96.8), (404.98, 96.36), (404.2, 95.8), (403.64, 95.02), (403.31, 94.02), (403.2, 92.8), (396.8, 92.8), (396.36, 95.02), (395.8, 95.8), (395.02, 96.36), (394.02, 96.69), (392.8, 96.8), (392.8, 103.2), (395.02, 103.64), (395.8, 104.2), (396.36, 104.98), (396.69, 105.98), (396.8, 107.2)) 
43 ((396.8, 207.2), (403.2, 207.2), (403.64, 204.98), (404.2, 204.2), (404.98, 203.64), (405.98, 203.31), (407.2, 203.2), (407.2, 196.8), (404.98, 196.36), (404.2, 195.8), (403.64, 195.02), (403.31, 194.02), (403.2, 192.8), (396.8, 192.8), (396.36, 195.02), (395.8, 195.8), (395.02, 196.36), (394.02, 196.69), (392.8, 196.8), (392.8, 203.2), (395.02, 203.64), (395.8, 204.2), (396.36, 204.98), (396.69, 205.98), (396.8, 207.2)) 
44 ((396.8, 307.2), (403.2, 307.2), (403.64, 304.98), (404.2, 304.2), (404.98, 303.64), (405.98, 303.31), (407.2, 303.2), (407.2, 296.8), (404.98, 296.36), (404.2, 295.8), (403.64, 295.02), (403.31, 294.02), (403.2, 292.8), (396.8, 292.8), (396.36, 295.02), (395.8, 295.8), (395.02, 296.36), (394.02, 296.69), (392.8, 296.8), (392.8, 303.2), (395.02, 303.64), (395.8, 304.2), (396.36, 304.98), (396.69, 305.98), (396.8, 307.2)) 
45 ((396.8, 407.2), (403.2, 407.2), (403.64, 404.98), (404.2, 404.2), (404.98, 403.64), (405.98, 403.31), (407.2, 403.2), (407.2, 396.8), (404.98, 396.36), (404.2, 395.8), (403.64, 395.02), (403.31, 394.02), (403.2, 392.8), (396.8, 392.8), (396.36, 395.02), (395.8, 395.8), (395.02, 396.36), (394.02, 396.69), (392.8, 396.8), (392.8, 403.2), (395.02, 403.64), (395.8, 404.2), (396.36, 404.98), (396.69, 405.98), (396.8, 407.2)) 
46 ((396.8, 507.2), (403.2, 507.2), (403.64, 504.98), (404.2, 504.2), (404.98, 503.64), (405.98, 503.31), (407.2, 503.2), (407.2, 496.8), (404.98, 496.36), (404.2, 495.8), (403.64, 495.02), (403.31, 494.02), (403.2, 492.8), (396.8, 492.8), (396.36, 495.02), (395.8, 495.8), (395.02, 496.36), (394.02, 496.69), (392.8, 496.8), (392.8, 503.2), (395.02, 503.64), (395.8, 504.2), (396.36, 504.98), (396.69, 505.98), (396.8, 507.2)) 
47 ((396.8, 607.2), (403.2, 607.2), (403.64, 604.98), (404.2, 604.2), (404.98, 603.64), (405.98, 603.31), (407.2, 603.2), (407.2, 596.8), (404.98, 596.36), (404.2, 595.8), (403.64, 595.02), (403.31, 594.02), (403.2, 592.8), (396.8, 592.8), (396.36, 595.02), (395.8, 595.8), (395.02, 596.36), (394.02, 596.69), (392.8, 596.8), (392.8, 603.2), (395.02, 603.64), (395.8, 604.2), (396.36, 604.98), (396.69, 605.98), (396.8, 607.2)) 
48 ((396.8, 707.2), (403.2, 707.2), (403.64, 704.98), (404.2, 704.2), (404.98, 703.64), (405.98, 703.31), (407.2, 703.2), (407.2, 696.8), (404.98, 696.36), (404.2, 695.8), (403.64, 695.02), (403.31, 694.02), (403.2, 692.8), (396.8, 692.8), (396.36, 695.02), (395.8, 695.8), (395.02, 696.36), (394.02, 696.69), (392.8, 696.8), (392.8, 703.2), (395.02, 703.64), (395.8, 704.2), (396.36, 704.98), (396.69, 705.98), (396.8, 707.2)) 
49 ((396.8, 807.2), (403.2, 807.2), (403.64, 804.98), (404.2, 804.2), (404.98, 803.64), (405.98, 803.31), (407.2, 803.2), (407.2, 796.8), (404.98, 796.36), (404.2, 795.8), (403.64, 795.02), (403.31, 794.02), (403.2, 792.8), (396.8, 792.8), (396.36, 795.02), (395.8, 795.8), (395.02, 796.36), (394.02, 796.69), (392.8, 796.8), (392.8, 803.2), (395.02, 803.64), (395.8, 804.2), (396.36, 804.98), (396.69, 805.98), (396.8, 807.2)) 
50 ((407.2, 903.2), (407.2, 896.8), (404.98, 896.36), (404.2, 895.8), (403.64, 895.02), (403.31, 894.02), (403.2, 892.8), (396.8, 892.8), (396.36, 895.02), (395.8, 895.8), (395.02, 896.36), (394.02, 896.69), (392.8, 896.8), (392.8, 903.2), (407.2, 903.2)) 
51 ((496.8, 7.2), (503.2, 7.2), (503.64, 4.98), (504.2, 4.2), (504.98, 3.64), (505.98, 3.31), (507.2, 3.2), (507.2, -3.2), (492.8, -3.2), (492.8, 3.2), (495.02, 3.64), (495.8, 4.2), (496.36, 4.98), (496.69, 5.98), (496.8, 7.2)) 
52 ((496.8, 107.2), (503.2, 107.2), (503.64, 104.98), (504.2, 104.2), (504.98, 103.64), (505.98, 103.31), (507.2, 103.2), (507.2, 96.8), (504.98, 96.36), (504.2, 95.8), (503.64, 95.02), (503.31, 94.02), (503.2, 92.8), (496.8, 92.8), (496.36, 95.02), (495.8, 95.8), (495.02, 96.36), (494.02, 96.69), (492.8, 96.8), (492.8, 103.2), (495.02, 103.64), (495.8, 104.2), (496.36, 104.98), (496.69, 105.98), (496.8, 107.2)) 
53 ((496.8, 207.2), (503.2, 207.2), (503.64, 204.98), (504.2, 204.2), (504.98, 203.64), (505.98, 203.31), (507.2, 203.2), (507.2, 196.8), (504.98, 196.36), (504.2, 195.8), (503.64, 195.02), (503.31, 194.02), (503.2, 192.8), (496.8, 192.8), (496.36, 195.02), (495.8, 195.8), (495.02, 196.36), (494.02, 196.69), (492.8, 196.8), (492.8, 203.2), (495.02, 203.64), (495.8, 204.2), (496.36, 204.98), (496.69, 205.98), (496.8, 207.2)) 
54 ((496.8, 307.2), (503.2, 307.2), (503.64, 304.98), (504.2, 304.2), (504.98, 303.64), (505.98, 303.31), (507.2, 303.2), (507.2, 296.8), (504.98, 296.36), (504.2, 295.8), (503.64, 295.02), (503.31, 294.02), (503.2, 292.8), (496.8, 292.8), (496.36, 295.02), (495.8, 295.8), (495.02, 296.36), (494.02, 296.69), (492.8, 296.8), (492.8, 303.2), (495.02, 303.64), (495.8, 304.2), (496.36, 304.98), (496.69, 305.98), (496.8, 307.2)) 
55 ((496.8, 407.2), (503.2, 407.2), (503.64, 404.98), (504.2, 404.2), (504.98, 403.64), (505.98, 403.31), (507.2, 403.2), (507.2, 396.8), (504.98, 396.36), (504.2, 395.8), (503.64, 395.02), (503.31, 394.02), (503.2, 392.8), (496.8, 392.8), (496.36, 395.02), (495.8, 395.8), (495.02, 396.36), (494.02, 396.69), (492.8, 396.8), (492.8, 403.2), (495.02, 403.64), (495.8, 404.2), (496.36, 404.98), (496.69, 405.98), (496.8, 407.2)) 
56 ((496.8, 507.2), (503.2, 507.2), (503.64, 504.98), (504.2, 504.2), (504.98, 503.64), (505.98, 503.31), (507.2, 503.2), (507.2, 496.8), (504.98, 496.36), (504.2, 495.8), (503.64, 495.02), (503.31, 494.02), (503.2, 492.8), (496.8, 492.8), (496.36, 495.02), (495.8, 495.8), (495.02, 496.36), (494.02, 496.69), (492.8, 496.8), (492.8, 503.2), (495.02, 503.64), (495.8, 504.2), (496.36, 504.98), (496.69, 505.98), (496.8, 507.2)) 
57 ((496.8, 607.2), (503.2, 607.2), (503.64, 604.98), (504.2, 604.2), (504.98, 603.64), (505.98, 603.31), (507.2, 603.2), (507.2, 596.8), (504.98, 596.36), (504.2, 595.8), (503.64, 595.02), (503.31, 594.02), (503.2, 592.8), (496.8, 592.8), (496.36, 595.02), (495.8, 595.8), (495.02, 596.36), (494.02, 596.69), (492.8, 596.8), (492.8, 603.2), (495.02, 603.64), (495.8, 604.2), (496.36, 604.98), (496.69, 605.98), (496.8, 607.2)) 
58 ((496.8, 707.2), (503.2, 707.2), (503.64, 704.98), (504.2, 704.2), (504.98, 703.64), (505.98, 703.31), (507.2, 703.2), (507.2, 696.8), (504.98, 696.36), (504.2, 695.8), (503.64, 695.02), (503.31, 694.02), (503.2, 692.8), (496.8, 692.8), (496.36, 695.02), (495.8, 695.8), (495.02, 696.36), (494.02, 696.69), (492.8, 696.8), (492.8, 703.2), (495.02, 703.64), (495.8, 704.2), (496.36, 704.98), (496.69, 705.98), (496.8, 707.2)) 
59 ((496.8, 807.2), (503.2, 807.2), (503.64, 804.98), (504.2, 804.2), (504.98, 803.64), (505.98, 803.31), (507.2, 803.2), (507.2, 796.8), (504.98, 796.36), (504.2, 795.8), (503.64, 795.02), (503.31, 794.02), (503.2, 792.8), (496.8, 792.8), (496.36, 795.02), (495.8, 795.8), (495.02, 796.36), (494.02, 796.69), (492.8, 796.8), (492.8, 803.2), (495.02, 803.64), (495.8, 804.2), (496.36, 804.98), (496.69, 805.98), (496.8, 807.2)) 
60 ((507.2, 903.2), (507.2, 896.8), (504.98, 896.36), (504.2, 895.8), (503.64, 895.02), (503.31, 894.02), (503.2, 892.8), (496.8, 892.8), (496.36, 895.02), (495.8, 895.8), (495.02, 896.36), (494.02, 896.69), (492.8, 896.8), (492.8, 903.2), (507.2, 903.2)) 
61 ((596.8, 7.2), (603.2, 7.2), (603.64, 4.98), (604.2, 4.2), (604.98, 3.64), (605.98, 3.31), (607.2, 3.2), (607.2, -3.2), (592.8, -3.2), (592.8, 3.2), (595.02, 3.64), (595.8, 4.2), (596.36, 4.98), (596.69, 5.98), (596.8, 7.2)) 
62 ((596.8, 107.2), (603.2, 107.2), (603.64, 104.98), (604.2, 104.2), (604.98, 103.64), (605.98, 103.31), (607.2, 103.2), (607.2, 96.8), (604.98, 96.36), (604.2, 95.8), (603.64, 95.02), (603.31, 94.02), (603.2, 92.8), (596.8, 92.8), (596.36, 95.02), (595.8, 95.8), (595.02, 96.36), (594.02, 96.69), (592.8, 96.8), (592.8, 103.2), (595.02, 103.64), (595.8, 104.2), (596.36, 104.98), (596.69, 105.98), (596.8, 107.2)) 
63 ((596.8, 207.2), (603.2, 207.2), (603.64, 204.98), (604.2, 204.2), (604.98, 203.64), (605.98, 203.31), (607.2, 203.2), (607.2, 196.8), (604.98, 196.36), (604.2, 195.8), (603.64, 195.02), (603.31, 194.02), (603.2, 192.8), (596.8, 192.8), (596.36, 195.02), (595.8, 195.8), (595.02, 196.36), (594.02, 196.69), (592.8, 196.8), (592.8, 203.2), (595.02, 203.64), (595.8, 204.2), (596.36, 204.98), (596.69, 205.98), (596.8, 207.2)) 
64 ((596.8, 307.2), (603.2, 307.2), (603.64, 304.98), (604.2, 304.2), (604.98, 303.64), (605.98, 303.31), (607.2, 303.2), (607.2, 296.8), (604.98, 296.36), (604.2, 295.8), (603.64, 295.02), (603.31, 294.02), (603.2, 292.8), (596.8, 292.8), (596.36, 295.02), (595.8, 295.8), (595.02, 296.36), (594.02, 296.69), (592.8, 296.8), (592.8, 303.2), (595.02, 303.64), (595.8, 304.2), (596.36, 304.98), (596.69, 305.98), (596.8, 307.2)) 
65 ((596.8, 407.2), (603.2, 407.2), (603.64, 404.98), (604.2, 404.2), (604.98, 403.64), (605.98, 403.31), (607.2, 403.2), (607.2, 396.8), (604.98, 396.36), (604.2, 395.8), (603.64, 395.02), (603.31, 394.02), (603.2, 392.8), (596.8, 392.8), (596.36, 395.02), (595.8, 395.8), (595.02, 396.36), (594.02, 396.69), (592.8, 396.8), (592.8, 403.2), (595.02, 403.64), (595.8, 404.2), (596.36, 404.98), (596.69, 405.98), (596.8, 407.2)) 
66 ((596.8, 507.2), (603.2, 507.2), (603.64, 504.98), (604.2, 504.2), (604.98, 503.64), (605.98, 503.31), (607.2, 503.2), (607.2, 496.8), (604.98, 496.36), (604.2, 495.8), (603.64, 495.02), (603.31, 494.02), (603.2, 492.8), (596.8, 492.8), (596.36, 495.02), (595.8, 495.8), (595.02, 496.36), (594.02, 496.69), (592.8, 496.8), (592.8, 503.2), (595.02, 503.64), (595.8, 504.2), (596.36, 504.98), (596.69, 505.98), (596.8, 507.2)) 
67 ((596.8, 607.2), (603.2, 607.2), (603.64, 604.98), (604.2, 604.2), (604.98, 603.64), (605.98, 603.31), (607.2, 603.2), (607.2, 596.8), (604.98, 596.36), (604.2, 595.8), (603.64, 595.02), (603.31, 594.02), (603.2, 592.8), (596.8, 592.8), (596.36, 595.02), (595.8, 595.8), (595.02, 596.36), (594.02, 596.69), (592.8, 596.8), (592.8, 603.2), (595.02, 603.64), (595.8, 604.2), (596.36, 604.98), (596.69, 605.98), (596.8, 607.2)) 
68 ((596.8, 707.2), (603.2, 707.2), (603.64, 704.98), (604.2, 704.2), (604.98, 703.64), (605.98, 703.31), (607.2, 703.2), (607.2, 696.8), (604.98, 696.36), (604.2, 695.8), (603.64, 695.02), (603.31, 694.02), (603.2, 692.8), (596.8, 692.8), (596.36, 695.02), (595.8, 695.8), (595.02, 696.36), (594.02, 696.69), (592.8, 696.8), (592.8, 703.2), (595.02, 703.64), (595.8, 704.2), (596.36, 704.98), (596.69, 705.98), (596.8, 707.2)) 
69 ((596.8, 807.2), (603.2, 807.2), (603.64, 804.98), (604.2, 804.2), (604.98, 803.64), (605.98, 803.31), (607.2, 803.2), (607.2, 796.8), (604.98, 796.36), (604.2, 795.8), (603.64, 795.02), (603.31, 794.02), (603.2, 792.8), (596.8, 792.8), (596.36, 795.02), (595.8, 795.8), (595.02, 796.36), (594.02, 796.69), (592.8, 796.8), (592.8, 803.2), (595.02, 803.64), (595.8, 804.2), (596.36, 804.98), (596.69, 805.98), (596.8, 807.2)) 
70 ((607.2, 903.2), (607.2, 896.8), (604.98, 896.36), (604.2, 895.8), (603.64, 895.02), (603.31, 894.02), (603.2, 892.8), (596.8, 892.8), (596.36, 895.02), (595.8, 895.8), (595.02, 896.36), (594.02, 896.69), (592.8, 896.8), (592.8, 903.2), (607.2, 903.2)) 
71 ((696.8, 7.2), (703.2, 7.2), (703.64, 4.98), (704.2, 4.2), (704.98, 3.64), (705.98, 3.31), (707.2, 3.2), (707.2, -3.2), (692.8, -3.2), (692.8, 3.2), (695.02, 3.64), (695.8, 4.2), (696.36, 4.98), (696.69, 5.98), (696.8, 7.2)) 
72 ((696.8, 107.2), (703.2, 107.2), (703.64, 104.98), (704.2, 104.2), (704.98, 103.64), (705.98, 103.31), (707.2, 103.2), (707.2, 96.8), (704.98, 96.36), (704.2, 95.8), (703.64, 95.02), (703.31, 94.02), (703.2, 92.8), (696.8, 92.8), (696.36, 95.02), (695.8, 95.8), (695.02, 96.36), (694.02, 96.69), (692.8, 96.8), (692.8, 103.2), (695.02, 103.64), (695.8, 104.2), (696.36, 104.98), (696.69, 105.98), (696.8, 107.2)) 
73 ((696.8, 207.2), (703.2, 207.2), (703.64, 204.98), (704.2, 204.2), (704.98, 203.64), (705.98, 203.31), (707.2, 203.2), (707.2, 196.8), (704.98, 196.36), (704.2, 195.8), (703.64, 195.02), (703.31, 194.02), (703.2, 192.8), (696.8, 192.8), (696.36, 195.02), (695.8, 195.8), (695.02, 196.36), (694.02, 196.69), (692.8, 196.8), (692.8, 203.2), (695.02, 203.64), (695.8, 204.2), (696.36, 204.98), (696.69, 205.98), (696.8, 207.2)) 
74 ((696.8, 307.2), (703.2, 307.2), (703.64, 304.98), (704.2, 304.2), (704.98, 303.64), (705.98, 303.31), (707.2, 303.2), (707.2, 296.8), (704.98, 296.36), (704.2, 295.8), (703.64, 295.02), (703.31, 294.02), (703.2, 292.8), (696.8, 292.8), (696.36, 295.02), (695.8, 295.8), (695.02, 296.36), (694.02, 296.69), (692.8, 296.8), (692.8, 303.2), (695.02, 303.64), (695.8, 304.2), (696.36, 304.98), (696.69, 305.98), (696.8, 307.2)) 
75 ((696.8, 407.2), (703.2, 407.2), (703.64, 404.98), (704.2, 404.2), (704.98, 403.64), (705.98, 403.31), (707.2, 403.2), (707.2, 396.8), (704.98, 396.36), (704.2, 395.8), (703.64, 395.02), (703.31, 394.02), (703.2, 392.8), (696.8, 392.8), (696.36, 395.02), (695.8, 395.8), (695.02, 396.36), (694.02, 396.69), (692.8, 396.8), (692.8, 403.2), (695.02, 403.64), (695.8, 404.2), (696.36, 404.98), (696.69, 405.98), (696.8, 407.2)) 
76 ((696.8, 507.2), (703.2, 507.2), (703.64, 504.98), (704.2, 504.2), (704.98, 503.64), (705.98, 503.31), (707.2, 503.2), (707.2, 496.8), (704.98, 496.36), (704.2, 495.8), (703.64, 495.02), (703.31, 494.02), (703.2, 492.8), (696.8, 492.8), (696.36, 495.02), (695.8, 495.8), (695.02, 496.36), (694.02, 496.69), (692.8, 496.8), (692.8, 503.2), (695.02, 503.64), (695.8, 504.2), (696.36, 504.98), (696.69, 505.98), (696.8, 507.2)) 
77 ((696.8, 607.2), (703.2, 607.2), (703.64, 604.98), (704.2, 604.2), (704.98, 603.64), (705.98, 603.31), (707.2, 603.2), (707.2, 596.8), (704.98, 596.36), (704.2, 595.8), (703.64, 595.02), (703.31, 594.02), (703.2, 592.8), (696.8, 592.8), (696.36, 595.02), (695.8, 595.8), (695.02, 596.36), (694.02, 596.69), (692.8, 596.8), (692.8, 603.2), (695.02, 603.64), (695.8, 604.2), (696.36, 604.98), (696.69, 605.98), (696.8, 607.2)) 
78 ((696.8, 707.2), (703.2, 707.2), (703.64, 704.98), (704.2, 704.2), (704.98, 703.64), (705.98, 703.31), (707.2, 703.2), (707.2, 696.8), (704.98, 696.36), (704.2, 695.8), (703.64, 695.02), (703.31, 694.02), (703.2, 692.8), (696.8, 692.8), (696.36, 695.02), (695.8, 695.8), (695.02, 696.36), (694.02, 696.69), (692.8, 696.8), (692.8, 703.2), (695.02, 703.64), (695.8, 704.2), (696.36, 704.98), (696.69, 705.98), (696.8, 707.2)) 
79 ((696.8, 807.2), (703.2, 807.2), (703.64, 804.98), (704.2, 804.2), (704.98, 803.64), (705.98, 803.31), (707.2, 803.2), (707.2, 796.8), (704.98, 796.36), (704.2, 795.8), (703.64, 795.02), (703.31, 794.02), (703.2, 792.8), (696.8, 792.8), (696.36, 795.02), (695.8, 795.8), (695.02, 796.36), (694.02, 796.69), (692.8, 796.8), (692.8, 803.2), (695.02, 803.64), (695.8, 804.2), (696.36, 804.98), (696.69, 805.98), (696.8, 807.2)) 
80 ((707.2, 903.2), (707.2, 896.8), (704.98, 896.36), (704.2, 895.8), (703.64, 895.02), (703.31, 894.02), (703.2, 892.8), (696.8, 892.8), (696.36, 895.02), (695.8, 895.8), (695.02, 896.36), (694.02, 896.69), (692.8, 896.8), (692.8, 903.2), (707.2, 903.2)) 
81 ((796.8, 7.2), (803.2, 7.2), (803.64, 4.98), (804.2, 4.2), (804.98, 3.64), (805.98, 3.31), (807.2, 3.2), (807.2, -3.2), (792.8, -3.2), (792.8, 3.2), (795.02, 3.64), (795.8, 4.2), (796.36, 4.98), (796.69, 5.98), (796.8, 7.2)) 
82 ((796.8, 107.2), (803.2, 107.2), (803.64, 104.98), (804.2, 104.2), (804.98, 103.64), (805.98, 103.31), (807.2, 103.2), (807.2, 96.8), (804.98, 96.36), (804.2, 95.8), (803.64, 95.02), (803.31, 94.02), (803.2, 92.8), (796.8, 92.8), (796.36, 95.02), (795.8, 95.8), (795.02, 96.36), (794.02, 96.69), (792.8, 96.8), (792.8, 103.2), (795.02, 103.64), (795.8, 104.2), (796.36, 104.98), (796.69, 105.98), (796.8, 107.2)) 
83 ((796.8, 207.2), (803.2, 207.2), (803.64, 204.98), (804.2, 204.2), (804.98, 203.64), (805.98, 203.31), (807.2, 203.2), (807.2, 196.8), (804.98, 196.36), (804.2, 195.8), (803.64, 195.02), (803.31, 194.02), (803.2, 192.8), (796.8, 192.8), (796.36, 195.02), (795.8, 195.8), (795.02, 196.36), (794.02, 196.69), (792.8, 196.8), (792.8, 203.2), (795.02, 203.64), (795.8, 204.2), (796.36, 204.98), (796.69, 205.98), (796.8, 207.2)) 
84 ((796.8, 307.2), (803.2, 307.2), (803.64, 304.98), (804.2, 304.2), (804.98, 303.64), (805.98, 303.31), (807.2, 303.2), (807.2, 296.8), (804.98, 296.36), (804.2, 295.8), (803.64, 295.02), (803.31, 294.02), (803.2, 292.8), (796.8, 292.8), (796.36, 295.02), (795.8, 295.8), (795.02, 296.36), (794.02, 296.69), (792.8, 296.8), (792.8, 303.2), (795.02, 303.64), (795.8, 304.2), (796.36, 304.98), (796.69, 305.98), (796.8, 307.2)) 
85 ((796.8, 407.2), (803.2, 407.2), (803.64, 404.98), (804.2, 404.2), (804.98, 403.64), (805.98, 403.31), (807.2, 403.2), (807.2, 396.8), (804.98, 396.36), (804.2, 395.8), (803.64, 395.02), (803.31, 394.02), (803.2, 392.8), (796.8, 392.8), (796.36, 395.02), (795.8, 395.8), (795.02, 396.36), (794.02, 396.69), (792.8, 396.8), (792.8, 403.2), (795.02, 403.64), (795.8, 404.2), (796.36, 404.98), (796.69, 405.98), (796.8, 407.2)) 
86 ((796.8, 507.2), (803.2, 507.2), (803.64, 504.98), (804.2, 504.2), (804.98, 503.64), (805.98, 503.31), (807.2, 503.2), (807.2, 496.8), (804.98, 496.36), (804.2, 495.8), (803.64, 495.02), (803.31, 494.02), (803.2, 492.8), (796.8, 492.8), (796.36, 495.02), (795.8, 495.8), (795.02, 496.36), (794.02, 496.69), (792.8, 496.8), (792.8, 503.2), (795.02, 503.64), (795.8, 504.2), (796.36, 504.98), (796.69, 505.98), (796.8, 507.2)) 
87 ((796.8, 607.2), (803.2, 607.2), (803.64, 604.98), (804.2, 604.2), (804.98, 603.64), (805.98, 603.31), (807.2, 603.2), (807.2, 596.8), (804.98, 596.36), (804.2, 595.8), (803.64, 595.02), (803.31, 594.02), (803.2, 592.8), (796.8, 592.8), (796.36, 595.02), (795.8, 595.8), (795.02, 596.36), (794.02, 596.69), (792.8, 596.8), (792.8, 603.2), (795.02, 603.64), (795.8, 604.2), (796.36, 604.98), (796.69, 605.98), (796.8, 607.2)) 
88 ((796.8, 707.2), (803.2, 707.2), (803.64, 704.98), (804.2, 704.2), (804.98, 703.64), (805.98, 703.31), (807.2, 703.2), (807.2, 696.8), (804.98, 696.36), (804.2, 695.8), (803.64, 695.02), (803.31, 694.02), (803.2, 692.8), (796.8, 692.8), (796.36, 695.02), (795.8, 695.8), (795.02, 696.36), (794.02, 696.69), (792.8, 696.8), (792.8, 703.2), (795.02, 703.64), (795.8, 704.2), (796.36, 704.98), (796.69, 705.98), (796.8, 707.2)) 
89 ((796.8, 807.2), (803.2, 807.2), (803.64, 804.98), (804.2, 804.2), (804.98, 803.64), (805.98, 803.31), (807.2, 803.2), (807.2, 796.8), (804.98, 796.36), (804.2, 795.8), (803.64, 795.02), (803.31, 794.02), (803.2, 792.8), (796.8, 792.8), (796.36, 795.02), (795.8, 795.8), (795.02, 796.36), (794.02, 796.69), (792.8, 796.8), (792.8, 803.2), (795.02, 803.64), (795.8, 804.2), (796.36, 804.98), (796.69, 805.98), (796.8, 807.2)) 
